sampleId	piHat	cntProbe	isCensored	seedInit	OFError	signifDigits	runtime	solverName	
244	3.141	191.0	FALSE	2186324	0.000231343455497246	4	0.0006480216979980469	Dart	
245	3.141	489.0	FALSE	5490855	0.0004883055214723875	4	0.0013341903686523438	Dart	
246	3.141	1230.0	FALSE	3459724	0.0001291853658536013	4	0.0026388168334960938	Dart	
247	3.141	792.0	FALSE	4847361	0.00017845858585863184	4	0.0016908645629882812	Dart	
248	3.141	2152.0	FALSE	6302876	0.00032865947955418306	4	0.004669189453125	Dart	
249	3.141	778.0	FALSE	5510251	0.00020442519280194915	4	0.0017058849334716797	Dart	
250	3.141	191.0	FALSE	2557501	0.000231343455497246	4	0.0004019737243652344	Dart	
251	3.141	615.0	FALSE	8226297	0.0001291853658536013	4	0.0013020038604736328	Dart	
252	3.142	1100.0	FALSE	7667740	0.00022558181818155276	4	0.0026559829711914062	Dart	
253	3.142	303.0	FALSE	4648058	0.00032159141914167577	4	0.0006291866302490234	Dart	
254	3.141	2571.0	FALSE	6630313	0.0004024016336057201	4	0.005344867706298828	Dart	
255	3.141	354.0	FALSE	5256927	0.00034966214689280406	4	0.00074005126953125	Dart	
256	3.142	303.0	FALSE	3270419	0.00032159141914167577	4	0.0006258487701416016	Dart	
257	3.142	466.0	FALSE	15411	3.8301287553554886e-05	4	0.0009672641754150391	Dart	
258	3.141	587.0	FALSE	7025408	0.0001956664395228458	4	0.0012328624725341797	Dart	
259	3.142	1081.0	FALSE	7838269	5.698482886229428e-05	4	0.0022330284118652344	Dart	
260	3.142	797.0	FALSE	4278730	0.00018908130489325714	4	0.0016760826110839844	Dart	
261	3.141	163.0	FALSE	8420261	0.0004883055214723875	4	0.000347137451171875	Dart	
262	3.141	489.0	FALSE	2385465	0.0004883055214723875	4	0.0010352134704589844	Dart	
263	3.142	424.0	FALSE	9758085	8.31660377360599e-05	4	0.0008800029754638672	Dart	
264	3.141	3335.0	FALSE	4881209	0.0003632146926535462	4	0.010582923889160156	Dart	
265	3.142	1072.0	FALSE	1760204	0.00019844477611918876	4	0.002239227294921875	Dart	
266	3.141	205.0	FALSE	6867514	0.0001291853658536013	4	0.00042700767517089844	Dart	
267	3.142	1780.0	FALSE	3468691	1.9566292134953756e-05	4	0.0043430328369140625	Dart	
268	3.141	983.0	FALSE	6357293	0.00018873428280796745	4	0.004163026809692383	Dart	
269	3.141	163.0	FALSE	7990611	0.0004883055214723875	4	0.0005979537963867188	Dart	
270	3.142	247.0	FALSE	4339067	0.00010780485829942066	4	0.0008897781372070312	Dart	
271	3.141	163.0	FALSE	2529056	0.0004883055214723875	4	0.0004448890686035156	Dart	
272	3.141	205.0	FALSE	1710353	0.0001291853658536013	4	0.0004508495330810547	Dart	
273	3.141	340.0	FALSE	8965225	0.00041612941176483176	4	0.0007221698760986328	Dart	
274	3.141	503.0	FALSE	936734	0.0004395184890655379	4	0.0011029243469238281	Dart	
275	3.141	2394.0	FALSE	2767939	0.00040630091896431964	4	0.005407094955444336	Dart	
276	3.141	163.0	FALSE	4747044	0.0004883055214723875	4	0.0003540515899658203	Dart	
277	3.142	317.0	FALSE	8919198	0.0003632359621450476	4	0.000720977783203125	Dart	
278	3.142	373.0	FALSE	2430481	0.000498552815013209	4	0.0008349418640136719	Dart	
279	3.141	601.0	FALSE	827511	0.0001616515806990293	4	0.0013549327850341797	Dart	
280	3.142	494.0	FALSE	8043811	0.00010780485829942066	4	0.0011446475982666016	Dart	
281	3.141	163.0	FALSE	1791523	0.0004883055214723875	4	0.00034499168395996094	Dart	
282	3.141	545.0	FALSE	2918111	0.0003081963302751234	4	0.0017290115356445312	Dart	
283	3.141	177.0	FALSE	2848570	0.00034966214689280406	4	0.0003781318664550781	Dart	
284	3.142	275.0	FALSE	2092606	0.00022558181818155276	4	0.0006480216979980469	Dart	
285	3.142	727.0	FALSE	4145544	8.552929848670843e-05	4	0.0018219947814941406	Dart	
286	3.142	480.0	FALSE	7607185	7.406666666653905e-05	4	0.0011210441589355469	Dart	
287	3.141	205.0	FALSE	6507421	0.0001291853658536013	4	0.0004892349243164062	Dart	
288	3.142	480.0	FALSE	8260912	7.406666666653905e-05	4	0.0010700225830078125	Dart	
289	3.142	732.0	FALSE	6399596	0.0004839027322405265	4	0.0015559196472167969	Dart	
290	3.142	648.0	FALSE	5641366	0.00038270864197542664	4	0.0013699531555175781	Dart	
291	3.141	340.0	FALSE	8384198	0.00041612941176483176	4	0.0007460117340087891	Dart	
292	3.142	494.0	FALSE	3541620	0.00010780485829942066	4	0.0010488033294677734	Dart	
293	3.141	177.0	FALSE	5518269	0.00034966214689280406	4	0.0003719329833984375	Dart	
294	3.141	1975.0	FALSE	8622808	0.00032677721518981073	4	0.0042459964752197266	Dart	
295	3.142	909.0	FALSE	9147956	0.00032159141914167577	4	0.0019328594207763672	Dart	
296	3.142	219.0	FALSE	5188792	4.008858447512864e-05	4	0.0012891292572021484	Dart	
297	3.141	1011.0	FALSE	7429101	0.00014848526211697077	4	0.0024809837341308594	Dart	
298	3.141	368.0	FALSE	7257282	0.0002882521739131505	4	0.00078582763671875	Dart	
299	3.141	326.0	FALSE	4594429	0.0004883055214723875	4	0.0006949901580810547	Dart	
300	3.1416	876.0	FALSE	8203029	4.008858447512864e-05	5	0.0018696784973144531	Dart	
301	3.1416	1384.0	FALSE	9226580	2.589710982636717e-05	5	0.0045969486236572266	Dart	
