sampleId	piHat	numThrows	numThrowsLmt	isCensored	seedInit	OFerror	signifDigits	runtime	solverName	
410	3.1416	15410.0	50000	FALSE	8820447	3.765996106519509e-06	6	0.0360260009765625	Dart	
411	3.14159	2260.0	50000	FALSE	1748917	3.203539824525592e-07	6	0.005609035491943359	Dart	
412	3.14159	5643.0	50000	FALSE	7029058	1.2478823321337984e-06	6	0.014247894287109375	Dart	
413	3.14159	8341.0	50000	FALSE	9558309	2.8625584462815823e-06	6	0.02291727066040039	Dart	
414	3.14159	6314.0	50000	FALSE	191127	2.482800126824003e-06	6	0.015632152557373047	Dart	
415	3.14159	26873.0	50000	FALSE	4935139	6.675771220265858e-07	6	0.06524801254272461	Dart	
416	3.14159	2027.0	50000	FALSE	253974	4.045485940018523e-06	6	0.005223274230957031	Dart	
417	3.14159	10368.0	50000	FALSE	5436785	3.0938271606828494e-06	6	0.02523517608642578	Dart	
418	3.14159	452.0	50000	FALSE	6775720	3.203539824525592e-07	6	0.0009589195251464844	Dart	
419	3.14159	12847.0	50000	FALSE	2817829	3.12385770984136e-06	6	0.027604103088378906	Dart	
420	3.14159	5177.0	50000	FALSE	8707716	4.807842379772609e-06	6	0.010850906372070312	Dart	
421	3.14159	20983.0	50000	FALSE	5154768	1.7883906018312246e-06	6	0.05350828170776367	Dart	
422	3.14159	452.0	50000	FALSE	9193727	3.203539824525592e-07	6	0.0009441375732421875	Dart	
423	3.1416	9068.0	50000	FALSE	5615199	4.223996470820168e-06	6	0.019327878952026367	Dart	
424	3.1416	2041.0	50000	FALSE	6866335	4.656246937795316e-06	6	0.004259824752807617	Dart	
425	3.1416	24026.0	50000	FALSE	3510928	4.0036793471642795e-06	6	0.05420088768005371	Dart	
426	3.14159	7656.0	50000	FALSE	2054339	4.303239289349392e-06	6	0.017301082611083984	Dart	
427	3.1416	47134.0	50000	FALSE	8441066	3.699910892329683e-06	6	0.11313199996948242	Dart	
428	3.14159	5862.0	50000	FALSE	2093674	2.6989423407286495e-06	6	0.013524055480957031	Dart	
429	3.1416	19725.0	50000	FALSE	9174983	4.358174904961487e-06	6	0.04955005645751953	Dart	
430	3.14159	904.0	50000	FALSE	5856057	3.203539824525592e-07	6	0.002084016799926758	Dart	
431	3.14159	11258.0	50000	FALSE	2166332	4.396056137778714e-06	6	0.026772022247314453	Dart	
432	3.1416	2945.0	50000	FALSE	6937706	3.3252971136654708e-06	6	0.006561994552612305	Dart	
433	3.14159	4287.0	50000	FALSE	3858456	1.7439234896166056e-06	6	0.009872198104858398	Dart	
434	3.14159	2260.0	50000	FALSE	5673395	3.203539824525592e-07	6	0.004958152770996094	Dart	
