Experiment	ID	RunTime	IsCensored	OFTol	Error	CntProbe	Sig Figs	CntProbeLmt	Pi Hat	SeedInit	
Parallel	258	0.006943464279174805	False	0.0005	9.67197e-05	1153.0	3	15625000000	3.1416893733	1073368	
Parallel	259	1.2920186519622803	False	0.0005	0.0009003032	216953.0	3	15625000000	3.1424929568	371576	
Parallel	260	0.0021958351135253906	False	0.0005	7.40131e-05	377.0	3	15625000000	3.1416666667	1240474	
Parallel	261	0.0019292831420898438	False	0.0005	-8.32196e-05	333.0	3	15625000000	3.141509434	6427593	
Parallel	262	0.005968570709228516	False	0.0005	0.0008173621	1004.0	3	15625000000	3.1424100156	7507716	
Parallel	263	0.026808500289916992	False	0.0005	0.0002782473	4551.0	3	15625000000	3.1418709009	1330168	
Parallel	264	0.002118825912475586	False	0.0005	2.668e-07	355.0	3	15625000000	3.1415929204	7621811	
Parallel	265	0.018140554428100586	False	0.0005	-4.47921e-05	3085.0	3	15625000000	3.1415478615	680133	
Parallel	266	0.013345956802368164	False	0.0005	0.0004724885	2267.0	3	15625000000	3.1420651421	7534409	
Parallel	267	0.010101556777954102	False	0.0005	-4.01422e-05	1720.0	3	15625000000	3.1415525114	6910678	
Parallel	268	0.002020120620727539	False	0.0005	-4.01422e-05	344.0	3	15625000000	3.1415525114	2720956	
Parallel	269	0.0023653507232666016	False	0.0005	0.0001396299	399.0	3	15625000000	3.1417322835	6919540	
Parallel	270	0.05195975303649902	False	0.0005	8.89206e-05	8781.0	3	15625000000	3.1416815742	9393919	
Parallel	271	0.009988784790039062	False	0.0005	0.0007329278	1689.0	3	15625000000	3.1423255814	5740684	
Parallel	272	0.0022346973419189453	False	0.0005	3.82477e-05	366.0	3	15625000000	3.1416309013	903462	
Parallel	273	0.002069234848022461	False	0.0005	2.668e-07	355.0	3	15625000000	3.1415929204	6065519	
Parallel	274	0.004508495330810547	False	0.0005	0.0006667606	751.0	3	15625000000	3.1422594142	2434658	
Parallel	275	0.002498149871826172	False	0.0005	0.0001983912	421.0	3	15625000000	3.1417910448	4670500	
Parallel	276	0.003805875778198242	False	0.0005	0.0005642092	641.0	3	15625000000	3.1421568627	9769597	
Parallel	277	2.7252063751220703	False	0.0005	-9.11902e-05	464782.0	3	15625000000	3.1415014633	7445135	
Parallel	278	0.021067142486572266	False	0.0005	0.0007592474	3554.0	3	15625000000	3.142351901	3503789	
Parallel	279	0.007307529449462891	False	0.0005	0.0009073464	1257.0	3	15625000000	3.1425	8231050	
Parallel	280	0.0020318031311035156	False	0.0005	-4.01422e-05	344.0	3	15625000000	3.1415525114	5612244	
Parallel	281	0.002210855484008789	False	0.0005	7.40131e-05	377.0	3	15625000000	3.1416666667	2629437	
Parallel	282	0.003432035446166992	False	0.0005	0.0004984992	586.0	3	15625000000	3.1420911528	3800727	
Parallel	283	0.03813648223876953	False	0.0005	1.95468e-05	6489.0	3	15625000000	3.1416122004	6289923	
Parallel	284	6.040803670883179	False	0.0005	-9.13463e-05	1039350.0	3	15625000000	3.1415013073	1922104	
Parallel	285	0.9718544483184814	False	0.0005	-9.11081e-05	167186.0	3	15625000000	3.1415015455	9912319	
Parallel	286	0.004938602447509766	False	0.0005	0.0001983912	842.0	3	15625000000	3.1417910448	6020539	
Parallel	287	0.1644430160522461	False	0.0005	0.0008454352	27853.0	3	15625000000	3.1424380888	9194319	
Parallel	288	0.0021271705627441406	False	0.0005	2.668e-07	355.0	3	15625000000	3.1415929204	914354	
Parallel	289	0.03308224678039551	False	0.0005	7.86248e-05	5677.0	3	15625000000	3.1416712784	2385022	
Parallel	290	0.002107858657836914	False	0.0005	2.668e-07	355.0	3	15625000000	3.1415929204	1921274	
Parallel	291	0.0076634883880615234	False	0.0005	0.0005760211	1304.0	3	15625000000	3.1421686747	7306078	
Parallel	292	0.057213783264160156	False	0.0005	2.86216e-05	9805.0	3	15625000000	3.1416212752	6705443	
Parallel	293	0.010779857635498047	False	0.0005	0.0007773379	1843.0	3	15625000000	3.1423699915	3123147	
Parallel	294	0.011178970336914062	False	0.0005	0.0003269526	1915.0	3	15625000000	3.1419196062	9591939	
Parallel	295	0.8905611038208008	False	0.0005	-7.77649e-05	152131.0	3	15625000000	3.1415148887	5428965	
Parallel	296	0.0046215057373046875	False	0.0005	0.0006919155	784.0	3	15625000000	3.1422845691	3484771	
Parallel	297	0.0019865036010742188	False	0.0005	-8.32196e-05	333.0	3	15625000000	3.141509434	6149474	
Parallel	298	0.06483316421508789	False	0.0005	0.0007719492	10937.0	3	15625000000	3.1423646028	5551040	
Parallel	299	0.004737138748168945	False	0.0005	0.0001549192	809.0	3	15625000000	3.1417475728	1785861	
Parallel	300	0.002637624740600586	False	0.0005	0.000251318	443.0	3	15625000000	3.1418439716	3051771	
Parallel	301	0.004175901412963867	False	5e-05	-1.96199e-05	699.0	4	15625000000	3.1415730337	2788782	
Parallel	302	0.002150297164916992	False	5e-05	2.668e-07	355.0	4	15625000000	3.1415929204	5638140	
Parallel	303	0.027408361434936523	False	5e-05	-5.7863e-06	4593.0	4	15625000000	3.1415868673	7659433	
Parallel	304	0.5923001766204834	False	5e-05	-3.02952e-05	100519.0	4	15625000000	3.1415623584	81262	
Parallel	305	0.04556775093078613	False	5e-05	2.58435e-05	7609.0	4	15625000000	3.1416184971	5198859	
Parallel	306	0.0082550048828125	False	5e-05	-1.96199e-05	1398.0	4	15625000000	3.1415730337	1646512	
Parallel	307	0.006176471710205078	False	5e-05	-2.63885e-05	1043.0	4	15625000000	3.1415662651	2208465	
Parallel	308	0.010184526443481445	False	5e-05	-4.01422e-05	1720.0	4	15625000000	3.1415525114	3086439	
Parallel	309	0.39493894577026367	False	5e-05	-3.28745e-05	67110.0	4	15625000000	3.141559779	1484113	
Parallel	310	0.004096508026123047	False	5e-05	-4.01422e-05	688.0	4	15625000000	3.1415525114	8532874	
Parallel	311	0.0021567344665527344	False	5e-05	3.82477e-05	366.0	4	15625000000	3.1416309013	6402884	
Parallel	312	0.02114725112915039	False	5e-05	-3.6611e-06	3539.0	4	15625000000	3.1415889925	6501744	
Parallel	313	0.010172605514526367	False	5e-05	-1.55927e-05	1753.0	4	15625000000	3.1415770609	1910834	
Parallel	314	0.24844050407409668	False	5e-05	3.37067e-05	41570.0	4	15625000000	3.1416263603	7676161	
Parallel	315	0.2730274200439453	False	5e-05	3.11334e-05	45486.0	4	15625000000	3.141623787	4770242	
Parallel	316	0.004091024398803711	False	5e-05	-4.01422e-05	688.0	4	15625000000	3.1415525114	4907890	
Parallel	317	0.014362573623657227	False	5e-05	-2.83356e-05	2430.0	4	15625000000	3.141564318	3895222	
Parallel	318	0.04362034797668457	False	5e-05	-4.21309e-05	7213.0	4	15625000000	3.1415505226	9296769	
Parallel	319	0.0043659210205078125	False	5e-05	1.95468e-05	721.0	4	15625000000	3.1416122004	3953362	
Parallel	320	0.004072427749633789	False	5e-05	-4.01422e-05	688.0	4	15625000000	3.1415525114	3565716	
Parallel	321	0.012509822845458984	False	5e-05	-6.2933e-06	2119.0	4	15625000000	3.1415863603	8794357	
Parallel	322	0.008275270462036133	False	5e-05	-9.599e-06	1409.0	4	15625000000	3.1415830546	7576050	
Parallel	323	0.0019965171813964844	False	5e-05	-4.01422e-05	344.0	4	15625000000	3.1415525114	4927528	
Parallel	324	0.036695241928100586	False	5e-05	-4.01422e-05	6192.0	4	15625000000	3.1415525114	9734366	
Parallel	325	0.004134178161621094	False	5e-05	-4.01422e-05	688.0	4	15625000000	3.1415525114	3266858	
Parallel	326	0.012968778610229492	False	5e-05	1.31858e-05	2152.0	4	15625000000	3.1416058394	8922725	
Parallel	327	0.008411645889282227	False	5e-05	2.668e-07	1420.0	4	15625000000	3.1415929204	244630	
Parallel	328	0.05102992057800293	False	5e-05	2.1127e-05	8663.0	4	15625000000	3.1416137806	4268411	
Parallel	329	0.020214080810546875	False	5e-05	3.82477e-05	3294.0	4	15625000000	3.1416309013	2238505	
Parallel	330	1008.6022431850433	False	5e-05	-4.26396e-05	172196207.0	4	15625000000	3.141550014	3808140	
Parallel	331	0.016829490661621094	False	5e-05	-9.599e-06	2818.0	4	15625000000	3.1415830546	3549143	
Parallel	332	0.008552312850952148	False	5e-05	3.82477e-05	1464.0	4	15625000000	3.1416309013	3479834	
Parallel	333	0.02263808250427246	False	5e-05	-1.41345e-05	3861.0	4	15625000000	3.1415785191	7832545	
Parallel	334	0.18556618690490723	False	5e-05	-2.65381e-05	31634.0	4	15625000000	3.1415661155	6901383	
Parallel	335	0.10197019577026367	False	5e-05	-7.7754e-06	17285.0	4	15625000000	3.1415848782	5636023	
Parallel	336	0.026343107223510742	False	5e-05	-3.37581e-05	4494.0	4	15625000000	3.1415588955	8856505	
Parallel	337	0.0020859241485595703	False	5e-05	-4.01422e-05	344.0	4	15625000000	3.1415525114	3157893	
Parallel	338	0.9993574619293213	False	5e-05	-2.83356e-05	170100.0	4	15625000000	3.141564318	3440933	
Parallel	339	0.9690179824829102	False	5e-05	-4.23132e-05	165189.0	4	15625000000	3.1415503404	7707878	
Parallel	340	0.014214754104614258	False	5e-05	-4.01422e-05	2408.0	4	15625000000	3.1415525114	7731588	
Parallel	341	0.0062770843505859375	False	5e-05	1.31858e-05	1076.0	4	15625000000	3.1416058394	5719547	
Parallel	342	0.008189916610717773	False	5e-05	-2.97997e-05	1387.0	4	15625000000	3.1415628539	6403314	
Parallel	343	0.0021545886993408203	False	5e-05	3.82477e-05	366.0	4	15625000000	3.1416309013	6010105	
Parallel	344	0.13051366806030273	False	5e-05	4.6178e-05	22103.0	4	15625000000	3.1416388316	3022507	
Parallel	345	0.008201122283935547	False	5e-05	-9.599e-06	1409.0	4	15625000000	3.1415830546	6516517	
Parallel	346	0.24039959907531738	False	5e-05	1.60084e-05	40621.0	4	15625000000	3.141608662	5275879	
Parallel	347	0.11233806610107422	False	5e-05	9.799e-06	18958.0	4	15625000000	3.1416024526	1974739	
Parallel	348	0.15673160552978516	False	5e-05	-5.9464e-06	26848.0	4	15625000000	3.1415867072	7700225	
Parallel	349	0.1517336368560791	False	5e-05	5.45785e-05	25595.0	4	15625000000	3.1416472321	412313	
Parallel	350	0.008595466613769531	False	5e-05	2.8968e-05	1453.0	4	15625000000	3.1416216216	9423470	
Parallel	351	0.628169059753418	False	5e-05	-3.44019e-05	107457.0	4	15625000000	3.1415582517	890274	
Parallel	352	0.0020499229431152344	False	5e-05	-4.01422e-05	344.0	4	15625000000	3.1415525114	8743037	
Parallel	353	0.006460905075073242	False	5e-05	3.82477e-05	1098.0	4	15625000000	3.1416309013	956196	
Parallel	354	0.030379056930541992	False	5e-05	5.12651e-05	5179.0	4	15625000000	3.1416439187	1932798	
Parallel	355	0.03701138496398926	False	5e-05	-1.29218e-05	6324.0	4	15625000000	3.1415797317	8244556	
Parallel	356	0.03494071960449219	False	5e-05	4.96531e-05	5911.0	4	15625000000	3.1416423067	2095858	
Parallel	357	0.016707658767700195	False	5e-05	-4.6469e-06	2829.0	4	15625000000	3.1415880067	2587108	
Parallel	358	0.3866133689880371	False	5e-05	4.05201e-05	65269.0	4	15625000000	3.1416331737	6427547	
Parallel	359	0.0020689964294433594	False	5e-05	2.668e-07	355.0	4	15625000000	3.1415929204	8486748	
Parallel	360	0.012665033340454102	False	5e-05	1.95468e-05	2163.0	4	15625000000	3.1416122004	5459585	
Parallel	361	0.004025459289550781	False	5e-05	-4.01422e-05	688.0	4	15625000000	3.1415525114	3639186	
Parallel	362	0.034432411193847656	False	5e-05	3.13011e-05	5823.0	4	15625000000	3.1416239547	4968783	
Parallel	363	0.031392812728881836	False	5e-05	-1.55927e-05	5259.0	4	15625000000	3.1415770609	2280588	
Parallel	364	0.010803699493408203	False	5e-05	3.82477e-05	1830.0	4	15625000000	3.1416309013	9221538	
Parallel	365	1.1352195739746094	False	5e-05	5.67098e-05	189886.0	4	15625000000	3.1416493634	5350265	
Parallel	366	0.024835586547851562	False	5e-05	-1.62621e-05	4205.0	4	15625000000	3.1415763915	9947110	
Parallel	367	0.04032444953918457	False	5e-05	1.85468e-05	6844.0	4	15625000000	3.1416112004	7205706	
Parallel	368	0.027740001678466797	False	5e-05	2.39129e-05	4703.0	4	15625000000	3.1416165665	3656069	
Parallel	369	0.060549259185791016	False	5e-05	-1.33815e-05	10185.0	4	15625000000	3.1415792721	8936386	
Parallel	370	0.571406364440918	False	5e-05	4.53771e-05	96453.0	4	15625000000	3.1416380307	5515090	
Parallel	371	0.6891372203826904	False	5e-05	4.77633e-05	116192.0	4	15625000000	3.1416404169	6703871	
Parallel	372	0.02195262908935547	False	5e-05	5.28087e-05	3704.0	4	15625000000	3.1416454623	1669951	
Parallel	373	0.15679216384887695	False	5e-05	-1.41345e-05	27027.0	4	15625000000	3.1415785191	9145258	
Parallel	374	0.008053302764892578	False	5e-05	-4.01422e-05	1376.0	4	15625000000	3.1415525114	113488	
Parallel	375	0.006171703338623047	False	5e-05	-2.63885e-05	1043.0	4	15625000000	3.1415662651	2150465	
Parallel	376	0.0246124267578125	False	5e-05	-2.97997e-05	4161.0	4	15625000000	3.1415628539	3612263	
Parallel	377	0.0021250247955322266	False	5e-05	3.82477e-05	366.0	4	15625000000	3.1416309013	6120046	
Parallel	378	0.002062559127807617	False	5e-05	2.668e-07	355.0	4	15625000000	3.1415929204	5506489	
Parallel	379	0.0020723342895507812	False	5e-05	2.668e-07	355.0	4	15625000000	3.1415929204	5013757	
Parallel	380	0.002074003219604492	False	5e-05	2.668e-07	355.0	4	15625000000	3.1415929204	5796024	
Parallel	381	0.004103660583496094	False	5e-05	-1.96199e-05	699.0	4	15625000000	3.1415730337	699994	
Parallel	382	0.0019600391387939453	False	5e-05	-4.01422e-05	344.0	4	15625000000	3.1415525114	928727	
Parallel	383	0.01654052734375	False	5e-05	-1.96199e-05	2796.0	4	15625000000	3.1415730337	5392968	
Parallel	384	0.0060176849365234375	False	5e-05	-4.01422e-05	1032.0	4	15625000000	3.1415525114	3311894	
Parallel	385	0.030189037322998047	False	5e-05	-3.7368e-05	5171.0	4	15625000000	3.1415552855	6699327	
Parallel	386	0.0020198822021484375	False	5e-05	-4.01422e-05	344.0	4	15625000000	3.1415525114	9838782	
Parallel	387	0.0420536994934082	False	5e-05	1.5738e-05	7188.0	4	15625000000	3.1416083916	7537281	
Parallel	388	0.08991003036499023	False	5e-05	-2.60793e-05	15301.0	4	15625000000	3.1415665743	6932405	
Parallel	389	0.01395416259765625	False	5e-05	-4.01422e-05	2408.0	4	15625000000	3.1415525114	6558738	
Parallel	390	0.19771337509155273	False	5e-05	4.82857e-05	33581.0	4	15625000000	3.1416409393	99053	
Parallel	391	0.018475770950317383	False	5e-05	-1.29218e-05	3162.0	4	15625000000	3.1415797317	2197308	
Parallel	392	3.6701860427856445	False	5e-05	5.69372e-05	624772.0	4	15625000000	3.1416495908	8826228	
Parallel	393	0.1734755039215088	False	5e-05	-4.25432e-05	29873.0	4	15625000000	3.1415501104	8438493	
Parallel	394	0.05593729019165039	False	5e-05	-1.1852e-06	9574.0	4	15625000000	3.1415914684	5074539	
Parallel	395	0.0524599552154541	False	5e-05	5.04059e-05	8872.0	4	15625000000	3.1416430595	9416037	
Parallel	396	0.008418083190917969	False	5e-05	1.95468e-05	1442.0	4	15625000000	3.1416122004	3708382	
Parallel	397	0.006383419036865234	False	5e-05	3.82477e-05	1098.0	4	15625000000	3.1416309013	3070664	
Parallel	398	0.04646611213684082	False	5e-05	2.12705e-05	7942.0	4	15625000000	3.1416139241	3374139	
Parallel	399	0.07565426826477051	False	5e-05	3.50818e-05	12777.0	4	15625000000	3.1416277354	4799024	
Parallel	400	0.031025409698486328	False	5e-05	-7.6135e-06	5292.0	4	15625000000	3.1415850401	7293256	
Parallel	401	2.022495746612549	False	5e-06	1.0028e-06	339933.0	5	15625000000	3.1415936564	7831088	
Parallel	402	0.010481595993041992	False	5e-06	-7.6135e-06	1764.0	5	15625000000	3.1415850401	6026819	
Parallel	403	0.8358583450317383	False	5e-06	-5.188e-07	141557.0	5	15625000000	3.1415921348	9876638	
Parallel	404	0.06667590141296387	False	5e-06	-9.581e-07	11349.0	5	15625000000	3.1415916955	467930	
Parallel	405	0.12269210815429688	False	5e-06	2.2547e-06	20978.0	5	15625000000	3.1415949083	8978404	
Parallel	406	0.061798095703125	False	5e-06	-7.6135e-06	10584.0	5	15625000000	3.1415850401	8293667	
Parallel	407	0.004111289978027344	False	5e-06	2.668e-07	710.0	5	15625000000	3.1415929204	6288868	
Parallel	408	1.8601741790771484	False	5e-06	-8.847e-07	313889.0	5	15625000000	3.1415917689	9752021	
Parallel	409	0.020814895629882812	False	5e-06	-7.6135e-06	3528.0	5	15625000000	3.1415850401	7947709	
Parallel	410	0.05872011184692383	False	5e-06	-5.352e-06	9896.0	5	15625000000	3.1415873016	1877607	
Parallel	411	0.04815864562988281	False	5e-06	-4.8614e-06	8132.0	5	15625000000	3.1415877922	5505179	
Parallel	412	0.025189638137817383	False	5e-06	-6.2933e-06	4238.0	5	15625000000	3.1415863603	5662920	
Parallel	413	0.11997008323669434	False	5e-06	-1.7975e-06	20202.0	5	15625000000	3.1415908561	6694818	
Parallel	414	0.06424546241760254	False	5e-06	-7.3578e-06	10939.0	5	15625000000	3.1415852958	4565454	
Parallel	415	0.07994532585144043	False	5e-06	-7.645e-07	13479.0	5	15625000000	3.1415918891	3249362	
Parallel	416	0.004250764846801758	False	5e-06	2.668e-07	710.0	5	15625000000	3.1415929204	6687125	
Parallel	417	0.5415060520172119	False	5e-06	-2.0228e-06	91070.0	5	15625000000	3.1415906308	5871993	
Parallel	418	20.550731897354126	False	5e-06	-6.8553e-06	3464445.0	5	15625000000	3.1415857983	3656751	
Parallel	419	0.00420689582824707	False	5e-06	2.668e-07	710.0	5	15625000000	3.1415929204	1151913	
Parallel	420	0.06165456771850586	False	5e-06	1.6156e-06	10306.0	5	15625000000	3.1415942692	3850335	
Parallel	421	0.019266843795776367	False	5e-06	2.668e-07	3195.0	5	15625000000	3.1415929204	2836452	
Parallel	422	0.3398318290710449	False	5e-06	2.668e-07	57865.0	5	15625000000	3.1415929204	4441199	
Parallel	423	30.39731502532959	False	5e-06	2.2609e-06	5137502.0	5	15625000000	3.1415949145	7256912	
Parallel	424	0.018755435943603516	False	5e-06	-4.0991e-06	3184.0	5	15625000000	3.1415885545	5908872	
Parallel	425	0.23787951469421387	False	5e-06	-3.9053e-06	39983.0	5	15625000000	3.1415887483	8574253	
Parallel	426	0.014534473419189453	False	5e-06	2.668e-07	2485.0	5	15625000000	3.1415929204	5899055	
Parallel	427	0.031116247177124023	False	5e-06	-4.9759e-06	5303.0	5	15625000000	3.1415876777	4151659	
Parallel	428	0.010329008102416992	False	5e-06	-7.6135e-06	1764.0	5	15625000000	3.1415850401	6303243	
Parallel	429	0.09526419639587402	False	5e-06	-6.5801e-06	16242.0	5	15625000000	3.1415860735	1889761	
Parallel	430	0.047823190689086914	False	5e-06	-3.1474e-06	8143.0	5	15625000000	3.1415895062	6137458	
Parallel	431	0.5260226726531982	False	5e-06	-8.306e-07	88673.0	5	15625000000	3.141591823	7491862	
Parallel	432	0.5815269947052002	False	5e-06	-6.2459e-06	98184.0	5	15625000000	3.1415864077	2876693	
Parallel	433	0.5516417026519775	False	5e-06	-4.6657e-06	93002.0	5	15625000000	3.1415879879	5098901	
Parallel	434	0.04803776741027832	False	5e-06	2.668e-07	8165.0	5	15625000000	3.1415929204	3581211	
Parallel	435	0.0021071434020996094	False	5e-06	2.668e-07	355.0	5	15625000000	3.1415929204	1689280	
Parallel	436	0.14213299751281738	False	5e-06	-2.619e-06	24085.0	5	15625000000	3.1415900346	4176424	
Parallel	437	0.05458974838256836	False	5e-06	-7.3086e-06	9175.0	5	15625000000	3.141585345	8937091	
Parallel	438	0.016977548599243164	False	5e-06	2.668e-07	2840.0	5	15625000000	3.1415929204	9952662	
Parallel	439	0.002108335494995117	False	5e-06	2.668e-07	355.0	5	15625000000	3.1415929204	5297746	
Parallel	440	0.05791044235229492	False	5e-06	2.668e-07	9940.0	5	15625000000	3.1415929204	994798	
Parallel	441	0.0020818710327148438	False	5e-06	2.668e-07	355.0	5	15625000000	3.1415929204	8852989	
Parallel	442	0.10347628593444824	False	5e-06	-6.8211e-06	17651.0	5	15625000000	3.1415858325	8307536	
Parallel	443	0.07936644554138184	False	5e-06	2.3243e-06	13512.0	5	15625000000	3.1415949779	1959394	
Parallel	444	0.1074528694152832	False	5e-06	-3.5839e-06	18050.0	5	15625000000	3.1415890697	3298874	
Parallel	445	0.056568145751953125	False	5e-06	-5.5611e-06	9541.0	5	15625000000	3.1415870925	6282768	
Parallel	446	0.017185449600219727	False	5e-06	-4.6469e-06	2829.0	5	15625000000	3.1415880067	5090635	
Parallel	447	0.41071391105651855	False	5e-06	1.0736e-06	68914.0	5	15625000000	3.1415937272	3276237	
Parallel	448	0.010511636734008789	False	5e-06	-7.6135e-06	1764.0	5	15625000000	3.1415850401	7407555	
Parallel	449	0.10262250900268555	False	5e-06	-6.1588e-06	17307.0	5	15625000000	3.1415864948	7570703	
Parallel	450	0.014613151550292969	False	5e-06	-5.352e-06	2474.0	5	15625000000	3.1415873016	6835878	
Parallel	451	18.598565578460693	False	5e-06	-7.434e-06	3178824.0	5	15625000000	3.1415852196	4520536	
Parallel	452	0.006314277648925781	False	5e-06	2.668e-07	1065.0	5	15625000000	3.1415929204	969743	
Parallel	453	0.10246062278747559	False	5e-06	-4.5463e-06	17329.0	5	15625000000	3.1415881073	3603790	
Parallel	454	0.19612455368041992	False	5e-06	-6.3627e-06	33549.0	5	15625000000	3.1415862909	877516	
Parallel	455	64.54589986801147	False	5e-06	-7.5655e-06	11074810.0	5	15625000000	3.1415850881	2074467	
Parallel	456	1167.2804346084595	False	5e-06	-7.6439e-06	199784801.0	5	15625000000	3.1415850096	9183110	
Parallel	457	0.05739569664001465	False	5e-06	-7.0264e-06	9530.0	5	15625000000	3.1415856272	454300	
Parallel	458	0.002126932144165039	False	5e-06	2.668e-07	355.0	5	15625000000	3.1415929204	6766967	
Parallel	459	0.11315512657165527	False	5e-06	-3.3693e-06	19115.0	5	15625000000	3.1415892842	8945490	
Parallel	460	0.03988051414489746	False	5e-06	2.668e-07	6745.0	5	15625000000	3.1415929204	9967947	
Parallel	461	0.006253480911254883	False	5e-06	2.668e-07	1065.0	5	15625000000	3.1415929204	2360618	
Parallel	462	0.17197751998901367	False	5e-06	-4.5266e-06	29000.0	5	15625000000	3.141588127	6024412	
Parallel	463	0.04781150817871094	False	5e-06	-3.1474e-06	8143.0	5	15625000000	3.1415895062	5908836	
Parallel	464	0.2065896987915039	False	5e-06	1.4522e-06	35178.0	5	15625000000	3.1415941058	4879920	
Parallel	465	0.05858564376831055	False	5e-06	-1.1333e-06	9929.0	5	15625000000	3.1415915203	3246067	
Parallel	466	0.15169644355773926	False	5e-06	-2.699e-07	25904.0	5	15625000000	3.1415923837	8909620	
Parallel	467	0.06802153587341309	False	5e-06	-6.8931e-06	11649.0	5	15625000000	3.1415857605	9369969	
Parallel	468	0.41660094261169434	False	5e-06	1.8311e-06	71088.0	5	15625000000	3.1415944847	7201088	
Parallel	469	0.04792976379394531	False	5e-06	-1.438e-06	8154.0	5	15625000000	3.1415912156	7767778	
Parallel	470	0.7931995391845703	False	5e-06	2.2013e-06	136529.0	5	15625000000	3.1415948549	649464	
Parallel	471	0.002100706100463867	False	5e-06	2.668e-07	355.0	5	15625000000	3.1415929204	2874322	
Parallel	472	0.026859283447265625	False	5e-06	-2.7525e-06	4604.0	5	15625000000	3.1415899011	5982566	
Parallel	473	0.05608820915222168	False	5e-06	-5.5611e-06	9541.0	5	15625000000	3.1415870925	5351678	
Parallel	474	0.018620967864990234	False	5e-06	-4.0991e-06	3184.0	5	15625000000	3.1415885545	53440	
Parallel	475	0.11680412292480469	False	5e-06	-4.6469e-06	19803.0	5	15625000000	3.1415880067	9906600	
Parallel	476	4.813672304153442	False	5e-06	-6.8962e-06	818958.0	5	15625000000	3.1415857574	1600517	
Parallel	477	0.2991161346435547	False	5e-06	-2.1684e-06	51376.0	5	15625000000	3.1415904852	5853576	
Parallel	478	0.016945600509643555	False	5e-06	2.668e-07	2840.0	5	15625000000	3.1415929204	1840675	
Parallel	479	0.2169950008392334	False	5e-06	2.2023e-06	35910.0	5	15625000000	3.1415948559	4465821	
Parallel	480	0.43769264221191406	False	5e-06	-6.1665e-06	73466.0	5	15625000000	3.1415864871	9888741	
Parallel	481	6.099893808364868	False	5e-06	8.624e-07	1026789.0	5	15625000000	3.141593516	6092734	
Parallel	482	92.16734790802002	False	5e-06	-7.5073e-06	15776417.0	5	15625000000	3.1415851463	2622879	
Parallel	483	0.08351325988769531	False	5e-06	-6.6231e-06	14123.0	5	15625000000	3.1415860305	3542617	
Parallel	484	0.012550115585327148	False	5e-06	-6.2933e-06	2119.0	5	15625000000	3.1415863603	6168647	
Parallel	485	3.2830941677093506	False	5e-06	1.2211e-06	553508.0	5	15625000000	3.1415938747	6961026	
Parallel	486	0.8973774909973145	False	5e-06	-6.2328e-06	153988.0	5	15625000000	3.1415864208	6678911	
Parallel	487	0.041571855545043945	False	5e-06	-1.6941e-06	7089.0	5	15625000000	3.1415909595	5770347	
Parallel	488	0.014521360397338867	False	5e-06	-5.352e-06	2474.0	5	15625000000	3.1415873016	6758032	
Parallel	489	0.07813453674316406	False	5e-06	-6.9878e-06	13413.0	5	15625000000	3.1415856658	9876810	
Parallel	490	0.03101181983947754	False	5e-06	-4.9759e-06	5303.0	5	15625000000	3.1415876777	3598779	
Parallel	491	0.39306044578552246	False	5e-06	-5.625e-07	67051.0	5	15625000000	3.1415920911	6132718	
Parallel	492	0.05144810676574707	False	5e-06	-7.6135e-06	8820.0	5	15625000000	3.1415850401	169967	
Parallel	493	0.02705240249633789	False	5e-06	-2.7525e-06	4604.0	5	15625000000	3.1415899011	791280	
Parallel	494	0.04176807403564453	False	5e-06	-7.6135e-06	7056.0	5	15625000000	3.1415850401	2185533	
Parallel	495	0.15099692344665527	False	5e-06	-6.8431e-06	25417.0	5	15625000000	3.1415858105	1330717	
Parallel	496	2.894892454147339	False	5e-06	-7.5289e-06	495717.0	5	15625000000	3.1415851247	6614845	
Parallel	497	0.2294788360595703	False	5e-06	-5.87e-06	38508.0	5	15625000000	3.1415867836	7163531	
Parallel	498	0.1801586151123047	False	5e-06	-7.4313e-06	30698.0	5	15625000000	3.1415852223	1681697	
Parallel	499	0.10371923446655273	False	5e-06	-6.8211e-06	17651.0	5	15625000000	3.1415858325	4415307	
Parallel	500	0.24187469482421875	False	5e-06	-7.467e-07	41147.0	5	15625000000	3.1415919069	8805360	
Parallel	501	0.01470804214477539	False	5e-07	2.668e-07	2485.0	6	15625000000	3.1415929204	2015592	
Parallel	502	0.018798112869262695	False	5e-07	2.668e-07	3195.0	6	15625000000	3.1415929204	8465397	
Parallel	503	12.608818531036377	False	5e-07	-3.75e-08	2147233.0	6	15625000000	3.1415926161	5317253	
Parallel	504	0.014549493789672852	False	5e-07	2.668e-07	2485.0	6	15625000000	3.1415929204	7528659	
Parallel	505	0.03333854675292969	False	5e-07	2.668e-07	5680.0	6	15625000000	3.1415929204	5613515	
Parallel	506	1.1533210277557373	False	5e-07	-8.93e-08	195195.0	6	15625000000	3.1415925643	1393415	
Parallel	507	0.23417019844055176	False	5e-07	-7.99e-08	40104.0	6	15625000000	3.1415925737	9098211	
Parallel	508	0.0041544437408447266	False	5e-07	2.668e-07	710.0	6	15625000000	3.1415929204	5472971	
Parallel	509	0.012666463851928711	False	5e-07	2.668e-07	2130.0	6	15625000000	3.1415929204	3173415	
Parallel	510	6.725388050079346	False	5e-07	2.909e-07	1151997.0	6	15625000000	3.1415929445	7261259	
