sampleId	piHat	cntProbe	isCensored	seedInit	OFError	signifDigits	runtime	solverName	
31	3.1	11.0	FALSE	575554	0.0012644892671427321	2	4.506111145019531e-05	Needles1	
32	3.1	121.0	FALSE	321237	0.0012644892671427321	2	0.0004417896270751953	Needles1	
33	3.1	121.0	FALSE	8690062	0.0012644892671427321	2	0.0004391670227050781	Needles1	
34	3.1	11.0	FALSE	1624302	0.0012644892671427321	2	4.506111145019531e-05	Needles1	
35	3.1	44.0	FALSE	5452725	0.0012644892671427321	2	0.0001621246337890625	Needles1	
36	3.1	165.0	FALSE	2577790	0.0012644892671427321	2	0.0005970001220703125	Needles1	
37	3.1	33.0	FALSE	141718	0.0012644892671427321	2	0.00012493133544921875	Needles1	
38	3.1	33.0	FALSE	2925205	0.0012644892671427321	2	0.0001239776611328125	Needles1	
39	3.1	11.0	FALSE	1465392	0.0012644892671427321	2	4.291534423828125e-05	Needles1	
40	3.1	22.0	FALSE	7537262	0.0012644892671427321	2	8.416175842285156e-05	Needles1	
41	3.1	55.0	FALSE	2703792	0.0012644892671427321	2	0.0002028942108154297	Needles1	
42	3.1	99.0	FALSE	1465966	0.0012644892671427321	2	0.00036215782165527344	Needles1	
43	3.1	33.0	FALSE	3604021	0.0012644892671427321	2	0.00012302398681640625	Needles1	
44	3.1	110.0	FALSE	1228752	0.0012644892671427321	2	0.0003981590270996094	Needles1	
45	3.1	22.0	FALSE	3209718	0.0012644892671427321	2	8.392333984375e-05	Needles1	
46	3.1	80.0	FALSE	9089599	0.004337751629215791	2	0.0002932548522949219	Needles1	
47	3.1	91.0	FALSE	7796723	0.0036616191072416093	2	0.0003337860107421875	Needles1	
48	3.1	168.0	FALSE	3469475	0.0014057377021496897	2	0.0005650520324707031	Needles1	
49	3.1	66.0	FALSE	9585874	0.0012644892671427321	2	0.000209808349609375	Needles1	
50	3.1	77.0	FALSE	1882481	0.0012644892671427321	2	0.0002448558807373047	Needles1	
51	3.1	80.0	FALSE	2315650	0.004337751629215791	2	0.0002551078796386719	Needles1	
52	3.1	11.0	FALSE	5987131	0.0012644892671427321	2	3.814697265625e-05	Needles1	
53	3.1	33.0	FALSE	2003056	0.0012644892671427321	2	0.00010704994201660156	Needles1	
54	3.1	88.0	FALSE	4593639	0.0012644892671427321	2	0.00027489662170410156	Needles1	
55	3.1	11.0	FALSE	9504745	0.0012644892671427321	2	3.695487976074219e-05	Needles1	
56	3.1	55.0	FALSE	3558993	0.0012644892671427321	2	0.0001766681671142578	Needles1	
57	3.1	77.0	FALSE	7064575	0.0012644892671427321	2	0.0002429485321044922	Needles1	
58	3.1	102.0	FALSE	5701478	0.003131115128461648	2	0.00031876564025878906	Needles1	
